GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
21758	84023216	6270060	32.442	2.421	39.353205	-77.656813
21762	952883	0	0.368	0.	39.48083	-77.247089
21766	97905200	2256759	37.801	0.871	39.670471	-78.38789
21767	737108	0	0.285	0.	39.697132	-77.747473
21769	105648380	746770	40.791	0.288	39.442449	-77.568921
21770	28591809	26656	11.039	0.01	39.350189	-77.25624
21771	220324668	442882	85.068	0.171	39.394652	-77.163984
21773	100282004	220476	38.719	0.085	39.542655	-77.551543
21774	37289770	668031	14.398	0.258	39.410304	-77.268909
21776	91193864	299381	35.21	0.116	39.517975	-77.099688
21777	5656707	2131267	2.184	0.823	39.27131	-77.519376
21778	45405088	960347	17.531	0.371	39.615806	-77.328421
21779	23210302	0	8.962	0.	39.426819	-77.651635
21780	58241148	39449	22.487	0.015	39.677417	-77.465582
21781	656098	0	0.253	0.	39.571073	-77.759648
21782	77594042	5574492	29.959	2.152	39.456826	-77.762369
21783	116294509	140918	44.902	0.054	39.651841	-77.553573
21784	149010931	5264201	57.533	2.033	39.401084	-76.973736
21787	148900402	629898	57.491	0.243	39.67763	-77.172591
21788	172905902	1371928	66.759	0.53	39.589979	-77.413861
21790	10146390	34788	3.918	0.013	39.260865	-77.484901
21791	127672411	204243	49.295	0.079	39.533053	-77.18856
21793	52852359	22107	20.406	0.009	39.493618	-77.344122
21794	22615911	84882	8.732	0.033	39.298422	-76.966129
21795	78226831	4404057	30.204	1.7	39.580609	-77.823698
21797	112103743	602119	43.283	0.232	39.328183	-77.071411
21798	42848056	130672	16.544	0.05	39.536366	-77.302027
21801	109556853	3757660	42.3	1.451	38.380073	-75.63704
21802	136026	0	0.053	0.	38.344771	-75.582696
21804	192404212	1393282	74.288	0.538	38.314082	-75.532106
21810	25003385	289822	9.654	0.112	38.299722	-75.707114
21811	260741829	32251540	100.673	12.452	38.318877	-75.216741
21813	64254725	18168282	24.809	7.015	38.424217	-75.155464
21814	9597261	7762404	3.706	2.997	38.293076	-75.899296
21817	37920593	10163380	14.641	3.924	37.981025	-75.836069
21821	28292944	12589441	10.924	4.861	38.164595	-75.91666
21822	73145108	2285430	28.241	0.882	38.280813	-75.636084
21824	5692310	1189430	2.198	0.459	37.980774	-76.036546
21826	11531107	165880	4.452	0.064	38.31695	-75.626463
21829	47170989	5926780	18.213	2.288	38.097659	-75.371456
21830	81111195	2294776	31.317	0.886	38.402166	-75.737946
21835	20827544	340679	8.042	0.132	38.531887	-75.948459
21837	115026601	8454035	44.412	3.264	38.454586	-75.766294
21838	138437044	18580312	53.451	7.174	38.017906	-75.73792
21840	13555316	19331010	5.234	7.464	38.248736	-75.900009
21841	79837184	2394947	30.825	0.925	38.246944	-75.295806
21842	23021881	17206694	8.889	6.644	38.350536	-75.12888
21849	90014457	340865	34.755	0.132	38.377348	-75.462118
21850	80611623	180163	31.124	0.07	38.361731	-75.397078
21851	273836729	5198670	105.729	2.007	38.079869	-75.542444
21853	308201902	25988744	118.997	10.034	38.20354	-75.720887
21856	90719303	9021186	35.027	3.483	38.330729	-75.794885
21861	6784932	1262862	2.62	0.488	38.53644	-75.727352
21862	3342321	5474	1.29	0.002	38.398054	-75.226142
21863	300061723	9781545	115.854	3.777	38.187913	-75.399041
21864	55087702	6539890	21.269	2.525	38.031572	-75.405812
21865	41813586	10319143	16.144	3.984	38.287338	-75.841179
21866	318387	0	0.123	0.	37.967128	-76.021365
21867	709891	0	0.274	0.	38.109665	-75.793678
21869	245571912	34322671	94.816	13.252	38.438227	-75.896268
21871	175568003	17958885	67.787	6.934	38.093785	-75.735688
21872	46808313	216712	18.073	0.084	38.41513	-75.29926
21874	69259764	111701	26.741	0.043	38.391283	-75.351965
21875	60787871	93915	23.47	0.036	38.439999	-75.544695
21890	342406	1649	0.132	0.001	38.157317	-75.704343
21901	127397269	8413312	49.188	3.248	39.585403	-75.958964
21902	2083345	0	0.804	0.	39.551971	-76.063147
21903	31402181	246433	12.124	0.095	39.573438	-76.039062
21904	61606263	6535336	23.786	2.523	39.61549	-76.067988
21911	96338400	683042	37.196	0.264	39.69519	-76.031484
21912	81640538	3622339	31.522	1.399	39.419414	-75.818631
21913	1200104	0	0.463	0.	39.404509	-75.867609
21914	1925453	477175	0.743	0.184	39.572339	-75.978486
21915	65596700	12193515	25.327	4.708	39.496147	-75.848168
21916	235333	0	0.091	0.	39.641288	-75.861562
21917	20265095	146461	7.824	0.057	39.671632	-76.097397
21918	45741415	6628335	17.661	2.559	39.678194	-76.175888
21919	112757774	22553477	43.536	8.708	39.418555	-75.933718
21920	1290328	0	0.498	0.	39.657498	-75.828326
21921	244959940	14086918	94.58	5.439	39.627145	-75.859891
21930	1907030	186921	0.736	0.072	39.37566	-75.887993
22003	32241099	136799	12.448	0.053	38.829817	-77.215318
22015	21701627	231461	8.379	0.089	38.787694	-77.278769
22025	17637453	428337	6.81	0.165	38.597728	-77.339458
22026	20888186	4143750	8.065	1.6	38.560041	-77.296214
22027	1678018	200	0.648	0.	38.894853	-77.223048
22030	48887496	243348	18.876	0.094	38.837185	-77.34048
22031	17676040	134967	6.825	0.052	38.858916	-77.260258
22032	19180220	236783	7.406	0.091	38.817797	-77.290205
22033	19607751	203662	7.571	0.079	38.875218	-77.384713
22035	448650	11929	0.173	0.005	38.854725	-77.356983
22039	61194728	2250722	23.627	0.869	38.755963	-77.314172
22041	7226964	348991	2.79	0.135	38.849321	-77.141472
22042	17104697	116609	6.604	0.045	38.865024	-77.197125
22043	12331468	15689	4.761	0.006	38.900858	-77.19588
22044	5662976	233185	2.186	0.09	38.862044	-77.154372
22046	7306563	32	2.821	0.	38.887166	-77.182369
22060	33722627	4564773	13.02	1.762	38.693555	-77.153213
22066	69867174	628181	26.976	0.243	39.012385	-77.301968
22079	75735977	17504522	29.242	6.759	38.674606	-77.209739
22101	35331701	109203	13.642	0.042	38.940203	-77.164882
22102	27139748	169423	10.479	0.065	38.950951	-77.229553
22124	26253243	215644	10.136	0.083	38.894871	-77.329515
22125	391709	40452	0.151	0.016	38.681862	-77.26249
22134	61285239	3916907	23.662	1.512	38.521701	-77.385053
22150	19461741	126172	7.514	0.049	38.772863	-77.186523
22151	13225040	414903	5.106	0.16	38.804093	-77.207804
22152	15425641	120955	5.956	0.047	38.774493	-77.232029
22153	23000317	434051	8.88	0.168	38.744969	-77.23564
22172	32696852	437320	12.624	0.169	38.565029	-77.370407
22180	15037424	17193	5.806	0.007	38.895439	-77.256133
22181	14745340	67716	5.693	0.026	38.906651	-77.293388
22182	30481900	138516	11.769	0.053	38.938421	-77.27552
22185	166961	0	0.064	0.	38.874605	-77.304029
22191	40949467	11848434	15.811	4.575	38.622914	-77.262938
22192	48026519	1948625	18.543	0.752	38.683699	-77.314673
22193	45787613	71700	17.679	0.028	38.644195	-77.352
22201	6055810	0	2.338	0.	38.886565	-77.095231
22202	10045692	237830	3.879	0.092	38.856868	-77.051492
22203	3973177	0	1.534	0.	38.873718	-77.117325
22204	10662406	0	4.117	0.	38.860791	-77.098972
22205	7015020	0	2.709	0.	38.883499	-77.139547
22206	5330791	5728	2.058	0.002	38.843919	-77.089398
22207	16679777	3491	6.44	0.001	38.906665	-77.124238
22209	1554207	0	0.6	0.	38.895023	-77.075464
22211	4525011	0	1.747	0.	38.88011	-77.070778
22213	1504264	0	0.581	0.	38.895099	-77.162507
22214	104301	0	0.04	0.	38.868818	-77.073967
22301	3625534	0	1.4	0.	38.819893	-77.059582
22302	5819765	4505	2.247	0.002	38.827888	-77.083132
22303	3757993	112083	1.451	0.043	38.79438	-77.078837
22304	12005024	237131	4.635	0.092	38.813169	-77.112139
22305	3477452	115511	1.343	0.045	38.836463	-77.062098
22306	18754458	194128	7.241	0.075	38.755738	-77.097779
22307	7519040	2244062	2.903	0.866	38.771996	-77.057275
22308	11638230	1048690	4.494	0.405	38.733509	-77.061076
22309	19511695	2186755	7.534	0.844	38.720336	-77.106155
22310	18571634	35307	7.171	0.014	38.784071	-77.122823
22311	3985029	16332	1.539	0.006	38.83362	-77.125462
22312	13899303	96872	5.367	0.037	38.815789	-77.154271
22314	9873153	673742	3.812	0.26	38.806853	-77.056374
22315	14152380	409333	5.464	0.158	38.758336	-77.151189
22401	27071661	178255	10.452	0.069	38.299272	-77.486658
22405	136790498	5041272	52.815	1.946	38.313604	-77.403928
22406	188128417	3519810	72.637	1.359	38.399766	-77.547312
22407	146833751	3514083	56.693	1.357	38.283474	-77.575684
22408	118919265	2336597	45.915	0.902	38.220271	-77.443653
22427	394660864	4231906	152.379	1.634	38.093146	-77.271122
22432	10708389	1993988	4.135	0.77	37.869524	-76.342347
22433	10856271	35016	4.192	0.014	38.367057	-77.859386
22435	66171074	4500210	25.549	1.738	37.966791	-76.572106
22436	73924512	344301	28.542	0.133	37.996873	-77.023003
22437	107392563	8797204	41.465	3.397	37.786258	-76.803286
22438	107460648	13077001	41.491	5.049	38.041022	-76.980741
22443	157988888	15775145	61.	6.091	38.169514	-76.986805
22448	10893049	1444004	4.206	0.558	38.336332	-77.028442
22454	105293251	15703311	40.654	6.063	37.844032	-76.833646
22460	149367361	13636276	57.671	5.265	37.869283	-76.607359
22469	80671438	7925890	31.147	3.06	38.082265	-76.650303
22473	291464854	26989589	112.535	10.421	37.887476	-76.420749
22476	45373260	955098	17.519	0.369	38.051097	-77.072623
22480	6619438	844893	2.556	0.326	37.662536	-76.412242
22482	78884870	18650697	30.458	7.201	37.735631	-76.346113
22485	454664775	19696631	175.547	7.605	38.277049	-77.162769
22488	70279056	7342181	27.135	2.835	38.049455	-76.587481
22503	227900712	71209084	87.993	27.494	37.750474	-76.515326
22504	23504107	8031782	9.075	3.101	37.768923	-76.72068
22508	143395206	2755566	55.365	1.064	38.313187	-77.798472
22509	29726067	7919957	11.477	3.058	38.120518	-77.079949
22511	36856652	11788670	14.23	4.552	37.991033	-76.504028
22514	225429143	3129769	87.039	1.208	37.99182	-77.417433
22520	236926784	30047494	91.478	11.601	38.121783	-76.803458
22529	28586253	11815	11.037	0.005	38.011551	-76.689548
22530	3896614	1444906	1.504	0.558	37.897826	-76.293047
22534	87903712	287988	33.94	0.111	38.077216	-77.672105
22535	24818564	5219247	9.583	2.015	38.154753	-77.162537
22538	34307562	3344455	13.246	1.291	38.192176	-77.262184
22539	44103476	14120758	17.028	5.452	37.860613	-76.286036
22542	53523493	137066	20.666	0.053	38.293517	-77.880863
22546	420328822	4857352	162.29	1.875	37.942668	-77.448666
22548	2588677	5073773	0.999	1.959	37.815803	-76.704785
22551	450595713	7596970	173.976	2.933	38.169838	-77.700023
22553	115604965	3211449	44.635	1.24	38.271202	-77.649295
22554	171913503	15433125	66.376	5.959	38.427352	-77.367672
22556	81828924	877766	31.594	0.339	38.468925	-77.515244
22560	236139663	20299941	91.174	7.838	37.91585	-76.961086
22567	121886731	183082	47.061	0.071	38.237857	-77.927575
22572	358666253	45682276	138.482	17.638	37.965301	-76.771067
22576	28533033	15599294	11.017	6.023	37.671046	-76.4557
22578	48128760	54025770	18.583	20.859	37.636571	-76.356134
22579	2176897	1252421	0.841	0.484	37.795598	-76.314938
22580	232525218	2204862	89.778	0.851	38.109182	-77.445683
22601	25445403	54462	9.825	0.021	39.174203	-78.174289
22602	284994263	1786121	110.037	0.69	39.144249	-78.284807
22603	253887033	915897	98.026	0.354	39.269354	-78.21327
22610	133495503	1981052	51.543	0.765	38.824656	-78.279143
22611	209235798	1502384	80.786	0.58	39.168882	-77.984613
22620	118496712	2656206	45.752	1.026	39.068186	-78.032279
22623	3122412	877	1.206	0.	38.848927	-78.140664
22624	49938358	181758	19.281	0.07	39.269784	-78.091841
22625	113500449	764483	43.823	0.295	39.376805	-78.309326
22627	85074866	354639	32.848	0.137	38.757918	-78.144569
22630	338024243	5564075	130.512	2.148	38.930914	-78.17648
22637	115348166	864608	44.536	0.334	39.256917	-78.352305
22639	48270271	429727	18.637	0.166	38.813779	-78.019064
22640	61192177	173511	23.626	0.067	38.811028	-78.14057
22641	17125645	61404	6.612	0.024	39.085207	-78.385868
22642	132306116	503425	51.084	0.194	38.946977	-78.012072
22643	14866755	24129	5.74	0.009	38.885375	-77.983519
22644	97286030	457052	37.562	0.176	38.949772	-78.486478
22645	91919206	1378800	35.49	0.532	39.019181	-78.274706
22646	5090174	3964	1.965	0.002	39.072518	-78.050929
22650	74359446	1318226	28.71	0.509	38.765084	-78.364632
22652	182046312	784092	70.288	0.303	38.840091	-78.431748
22654	160063970	179370	61.801	0.069	38.988129	-78.572379
22655	91140831	347815	35.19	0.134	39.068321	-78.209535
22656	21700227	165092	8.379	0.064	39.219255	-78.089345
22657	159660456	3382488	61.645	1.306	39.00255	-78.376178
22660	23793446	384508	9.187	0.148	38.944111	-78.43152
22663	57181593	225711	22.078	0.087	39.052545	-78.11232
22664	129465012	2009203	49.987	0.776	38.888919	-78.532453
22701	423185080	3530748	163.393	1.363	38.438777	-77.996261
22709	33328657	101141	12.868	0.039	38.328731	-78.213737
22711	5977553	3385	2.308	0.001	38.467129	-78.274978
22712	93810456	514829	36.22	0.199	38.564008	-77.757247
22713	69029978	254302	26.653	0.098	38.560716	-78.118816
22714	57820728	543600	22.325	0.21	38.519671	-77.895419
22715	23490589	68989	9.07	0.027	38.413954	-78.184695
22716	64789149	360317	25.015	0.139	38.62999	-78.103016
22718	63575199	475170	24.547	0.183	38.477181	-77.82746
22719	52758012	41010	20.37	0.016	38.534889	-78.281252
22720	53459883	326129	20.641	0.126	38.474956	-77.644107
22722	9112554	17736	3.518	0.007	38.46625	-78.227059
22723	11034792	87960	4.261	0.034	38.334605	-78.380361
22724	54637101	446184	21.096	0.172	38.614645	-77.893981
22726	40834824	428461	15.766	0.165	38.3982	-77.816535
22727	261957738	1138520	101.142	0.44	38.407594	-78.295292
22728	117136415	609626	45.227	0.235	38.596544	-77.675692
22729	14315652	187874	5.527	0.073	38.374194	-78.017758
22730	8806334	58578	3.4	0.023	38.374423	-78.15846
22731	2296849	0	0.887	0.	38.336564	-78.257331
22732	4379734	0	1.691	0.	38.31463	-78.189884
22733	122890696	797338	47.448	0.308	38.33326	-78.046145
22734	77781776	886760	30.032	0.342	38.52618	-77.794566
22735	85980275	318774	33.197	0.123	38.476898	-78.174226
22736	74610837	1142727	28.807	0.441	38.398165	-77.704567
22737	104357431	1070304	40.293	0.413	38.580891	-78.01412
22738	69884283	608807	26.982	0.235	38.293931	-78.280931
22740	204379964	168186	78.912	0.065	38.64569	-78.286953
22741	21519032	143178	8.309	0.055	38.426443	-77.868389
22742	57387740	305179	22.158	0.118	38.466332	-77.715072
22743	157480556	36365	60.804	0.014	38.54004	-78.381412
22747	100494961	368346	38.801	0.142	38.709056	-78.165674
22749	49851483	178385	19.248	0.069	38.619655	-78.180235
22801	84094839	323641	32.469	0.125	38.403645	-78.875125
22802	234372950	519431	90.492	0.201	38.494378	-78.863122
22807	1122567	36858	0.433	0.014	38.43397	-78.86787
22810	64686878	249883	24.976	0.096	38.827091	-78.796534
22811	82037188	78248	31.675	0.03	38.811318	-78.992036
22812	111822942	1064971	43.175	0.411	38.378077	-79.02717
22815	186007342	567386	71.818	0.219	38.608545	-78.890094
22820	58277405	89175	22.501	0.034	38.704836	-79.019048
22821	211982974	771953	81.847	0.298	38.480717	-79.128767
22824	222733228	1431422	85.998	0.553	38.836074	-78.631822
22827	353663762	2338840	136.55	0.903	38.410693	-78.59644
22830	291498240	753083	112.548	0.291	38.66726	-78.975031
22831	157043460	687255	60.635	0.265	38.576502	-79.076242
22832	63175578	66607	24.392	0.026	38.454916	-78.759702
22834	46022971	130564	17.77	0.05	38.559256	-78.860046
22835	390258276	4488153	150.68	1.733	38.669963	-78.453689
22840	68310139	502612	26.375	0.194	38.341806	-78.805324
22841	81006418	1047666	31.277	0.405	38.341793	-78.892489
22842	187781054	850630	72.503	0.328	38.778048	-78.699661
22843	292820444	1084450	113.059	0.419	38.387106	-79.142649
22844	125584238	867633	48.488	0.335	38.661561	-78.658119
22845	3422513	3920	1.321	0.002	38.786332	-78.8164
22846	28806459	72664	11.122	0.028	38.389348	-78.78624
22847	53766271	131746	20.759	0.051	38.730637	-78.717385
22849	121694037	1903979	46.986	0.735	38.525324	-78.629627
22850	31198724	39230	12.046	0.015	38.559676	-78.924344
22851	142958011	762999	55.196	0.295	38.563053	-78.512907
22853	94501683	593652	36.487	0.229	38.651705	-78.758708
22901	135076313	2575970	52.153	0.995	38.087705	-78.552744
22902	162563452	955685	62.766	0.369	37.908044	-78.404196
22903	195945558	1142291	75.655	0.441	38.006972	-78.59506
22904	1664040	3990	0.642	0.002	38.031957	-78.52403
22911	132245776	1466754	51.06	0.566	38.097005	-78.410147
22920	195953499	324844	75.658	0.125	37.968714	-78.805539
22922	130983461	1001309	50.573	0.387	37.693701	-78.921765
22923	130283703	479451	50.303	0.185	38.189313	-78.31668
22931	47030407	73730	18.159	0.028	37.898931	-78.727429
22932	280629492	842112	108.352	0.325	38.147507	-78.696458
22935	55627890	194790	21.478	0.075	38.253952	-78.562664
22936	94359992	1735277	36.433	0.67	38.159998	-78.499128
22937	118296344	1030612	45.674	0.398	37.797229	-78.619207
22938	109966941	333167	42.458	0.129	37.865862	-78.794527
22939	43265338	230336	16.705	0.089	38.105779	-78.974031
22940	81362016	382797	31.414	0.148	38.285723	-78.640172
22942	289447059	2022411	111.756	0.781	38.101443	-78.202129
22943	14713928	83442	5.681	0.032	38.040171	-78.778343
22946	11124098	9820	4.295	0.004	37.858585	-78.571382
22947	113110798	625444	43.672	0.241	38.043989	-78.324721
22948	14735598	307608	5.689	0.119	38.363165	-78.128968
22949	95284625	30167	36.79	0.012	37.789079	-78.88344
22952	127267599	558735	49.138	0.216	37.963562	-78.962741
22958	75240122	203899	29.05	0.079	37.892769	-78.894292
22959	100640163	178549	38.857	0.069	37.937275	-78.656588
22960	332195671	5278709	128.261	2.038	38.219183	-78.072698
22963	315347206	4153812	121.756	1.604	37.848104	-78.305112
22964	19312046	151656	7.456	0.059	37.731946	-78.997585
22967	202023019	639420	78.002	0.247	37.797305	-79.014082
22968	99806638	766249	38.536	0.296	38.240602	-78.400888
22969	113088055	444952	43.664	0.172	37.7975	-78.693372
22971	139208780	281330	53.749	0.109	37.745121	-78.793177
22972	37036523	193656	14.3	0.075	38.215776	-78.230285
22973	264679419	821083	102.193	0.317	38.335895	-78.478685
22974	104487165	1053628	40.343	0.407	37.972582	-78.284455
22976	100185087	320868	38.682	0.124	37.812764	-79.056685
22980	192533846	1313530	74.338	0.507	38.099858	-78.880549
22989	3802434	83624	1.468	0.032	38.288682	-78.131066
23002	672737060	5226407	259.745	2.018	37.35106	-77.967875
23004	102192674	625185	39.457	0.241	37.688288	-78.399202
23005	174449503	1396121	67.355	0.539	37.759696	-77.48187
23009	201252038	2213090	77.704	0.854	37.820938	-77.181166
23011	56576505	10918611	21.844	4.216	37.477354	-76.81245
23015	210303537	1572149	81.199	0.607	37.929812	-77.626248
23021	9263143	3978768	3.577	1.536	37.389948	-76.373522
23022	67695111	1914674	26.137	0.739	37.731004	-78.263155
23023	51706272	428601	19.964	0.165	37.768958	-76.963729
23024	274627999	27349460	106.034	10.56	37.927752	-77.779274
23025	3365699	454092	1.3	0.175	37.41516	-76.362416
23027	118165690	575584	45.624	0.222	37.646476	-78.130174
23030	382703180	55186525	147.763	21.308	37.345958	-77.055314
23032	44076165	51098	17.018	0.02	37.655782	-76.669215
23035	38092074	7421249	14.707	2.865	37.489338	-76.390866
23038	194142201	2530009	74.959	0.977	37.753464	-78.148789
23039	38355461	1146875	14.809	0.443	37.656565	-77.812465
23040	381632726	2523455	147.349	0.974	37.501366	-78.251847
23043	19475815	20482756	7.52	7.908	37.562083	-76.350276
23045	6293740	1225299	2.43	0.473	37.425348	-76.268808
23047	122627106	2238075	47.347	0.864	37.843384	-77.473917
23050	10715038	1217085	4.137	0.47	37.497944	-76.426325
23055	40184634	799672	15.515	0.309	37.768214	-78.217011
23056	15442380	10026803	5.962	3.871	37.35648	-76.362611
23059	119015968	1203941	45.952	0.465	37.702252	-77.573995
23060	39317947	407024	15.181	0.157	37.659706	-77.533888
